date,product_id,impressions,video_views,live_stream_placements,exposure_score
2026-03-15,PRD0126,587,240,0,3.9
2026-03-22,PRD0126,631,250,0,3.9
2026-03-29,PRD0126,572,284,0,3.7
2026-04-05,PRD0126,526,271,0,3.4
2026-04-12,PRD0126,674,269,0,4.4
2026-04-19,PRD0126,640,336,0,4.4
2026-04-26,PRD0126,540,243,0,3.3
2026-05-03,PRD0126,545,201,0,3.3
2026-05-10,PRD0126,647,277,0,4.0
2026-05-17,PRD0126,639,299,0,3.9
2026-05-24,PRD0126,546,251,0,3.5
2026-05-31,PRD0126,522,247,0,3.6
2026-06-07,PRD0126,520,262,0,3.3
2026-06-14,PRD0126,626,220,0,4.2
2026-06-21,PRD0126,616,308,0,4.0
2026-06-28,PRD0126,652,343,0,4.0
2025-03-29,PRD0127,2585,1064,3,24.4
2025-04-05,PRD0127,2990,1351,6,29.3
2025-04-12,PRD0127,3097,1277,6,30.9
2025-04-19,PRD0127,2854,1063,6,28.2
2025-04-26,PRD0127,2934,1351,3,24.9
2025-05-03,PRD0127,2783,1077,3,23.0
2025-05-10,PRD0127,2381,946,5,26.1
2025-05-17,PRD0127,2350,1231,5,23.9
2025-05-24,PRD0127,2861,1326,3,25.7
2025-05-31,PRD0127,2481,1057,5,24.0
2025-06-07,PRD0127,3054,1600,4,26.7
2025-06-14,PRD0127,2405,954,4,24.3
2025-06-21,PRD0127,2497,1099,3,20.9
2025-06-28,PRD0127,3061,1612,3,24.2
2025-07-05,PRD0127,2703,1250,5,25.9
2025-07-12,PRD0127,3131,1562,4,27.7
2025-07-19,PRD0127,2904,1075,6,30.1
2025-07-26,PRD0127,2760,1028,4,27.4
2025-08-02,PRD0127,2999,1494,5,27.6
2025-08-09,PRD0127,2836,1094,3,23.1
2025-08-16,PRD0127,2670,1071,3,23.0
2025-08-23,PRD0127,2987,1147,3,25.6
2025-08-30,PRD0127,2411,1174,5,24.8
2025-09-06,PRD0127,2872,1018,6,28.1
2025-09-13,PRD0127,2997,1095,5,30.5
2025-09-20,PRD0127,2392,1001,4,24.4
2025-09-27,PRD0127,2344,942,3,21.2
2025-10-04,PRD0127,2683,1201,3,24.3
2025-10-11,PRD0127,2759,1206,5,25.8
2025-10-18,PRD0127,2348,1129,3,19.6
2025-10-25,PRD0127,2714,1097,4,23.6
2025-11-01,PRD0127,3114,1234,4,29.7
2025-11-08,PRD0127,2412,1279,4,23.3
2025-11-15,PRD0127,2834,1242,6,28.4
2025-11-22,PRD0127,2497,886,5,26.2
2025-11-29,PRD0127,2537,893,3,23.2
2025-12-06,PRD0127,2394,930,2,20.6
2025-12-13,PRD0127,3045,1391,3,26.1
2025-12-20,PRD0127,2375,845,3,21.0
2025-12-27,PRD0127,2395,1161,4,24.6
2026-01-03,PRD0127,3050,1357,3,24.1
2026-01-10,PRD0127,2383,1021,4,24.9
2026-01-17,PRD0127,3051,1413,7,33.8
2026-01-24,PRD0127,3129,1489,4,29.8
2026-01-31,PRD0127,2991,1199,3,26.2
2026-02-07,PRD0127,2842,1169,4,27.0
2026-02-14,PRD0127,3119,1430,6,30.1
2026-02-21,PRD0127,2394,897,5,27.1
2026-02-28,PRD0127,2569,1366,5,26.4
2026-03-07,PRD0127,2917,1292,4,25.0
2026-03-14,PRD0127,3054,1147,5,30.7
2026-03-21,PRD0127,2422,866,3,20.2
2026-03-28,PRD0127,2691,1120,6,29.1
2026-04-04,PRD0127,3126,1568,3,27.7
2026-04-11,PRD0127,2892,1333,4,28.6
2026-04-18,PRD0127,3134,1288,5,28.6
2026-04-25,PRD0127,2723,1027,6,30.4
2026-05-02,PRD0127,2391,1275,4,23.9
2026-05-09,PRD0127,2493,1006,4,23.9
2026-05-16,PRD0127,2537,1247,4,26.1
2026-05-23,PRD0127,3134,1485,7,32.4
2026-05-30,PRD0127,2862,1196,5,29.2
2026-06-06,PRD0127,2355,1153,3,22.4
2026-06-13,PRD0127,2848,1324,4,26.0
2026-06-20,PRD0127,2932,1495,4,26.4
2026-06-27,PRD0127,2783,1122,5,26.8
2025-08-27,PRD0128,6252,2587,13,69.0
2025-09-03,PRD0128,5864,2885,11,60.1
2025-09-10,PRD0128,6244,3011,10,62.8
2025-09-17,PRD0128,5511,2203,13,64.6
2025-09-24,PRD0128,6756,3522,15,78.1
2025-10-01,PRD0128,6388,2308,8,56.5
2025-10-08,PRD0128,5678,2872,7,52.0
2025-10-15,PRD0128,5470,2324,11,54.9
2025-10-22,PRD0128,6495,2719,15,70.5
2025-10-29,PRD0128,5964,3041,10,57.5
2025-11-05,PRD0128,6860,2668,12,65.7
2025-11-12,PRD0128,5716,2415,11,60.8
2025-11-19,PRD0128,6855,3692,9,65.7
2025-11-26,PRD0128,6947,2548,9,61.2
2025-12-03,PRD0128,6865,2766,16,73.9
2025-12-10,PRD0128,6408,2456,13,68.4
2025-12-17,PRD0128,6205,2543,13,68.4
2025-12-24,PRD0128,5923,2672,13,59.7
2025-12-31,PRD0128,6375,2388,14,66.3
2026-01-07,PRD0128,6130,2893,13,66.8
2026-01-14,PRD0128,5756,2689,12,65.4
2026-01-21,PRD0128,5544,2429,8,49.4
2026-01-28,PRD0128,6898,3267,15,72.7
2026-02-04,PRD0128,6414,3286,10,64.5
2026-02-11,PRD0128,5337,2205,7,47.4
2026-02-18,PRD0128,6965,2542,12,72.4
2026-02-25,PRD0128,6110,2833,14,71.1
2026-03-04,PRD0128,5314,2877,11,56.5
2026-03-11,PRD0128,5704,2840,13,57.9
2026-03-18,PRD0128,6152,2325,10,57.7
2026-03-25,PRD0128,6977,3478,12,70.7
2026-04-01,PRD0128,7029,3781,11,69.7
2026-04-08,PRD0128,7046,3361,16,78.6
2026-04-15,PRD0128,5249,2278,10,52.7
2026-04-22,PRD0128,6562,2792,14,71.3
2026-04-29,PRD0128,5671,2490,8,49.3
2026-05-06,PRD0128,6722,3426,14,71.2
2026-05-13,PRD0128,6130,3317,11,60.2
2026-05-20,PRD0128,5241,1915,11,55.0
2026-05-27,PRD0128,5870,2065,7,49.1
2026-06-03,PRD0128,5229,2590,7,47.0
2026-06-10,PRD0128,5227,2095,6,48.6
2026-06-17,PRD0128,6111,2820,13,65.5
2026-06-24,PRD0128,6680,3623,12,64.0
2025-05-14,PRD0129,5345,2860,6,45.7
2025-05-21,PRD0129,5249,2621,10,51.9
2025-05-28,PRD0129,5775,3003,11,61.4
2025-06-04,PRD0129,6218,3189,13,65.3
2025-06-11,PRD0129,6681,2557,15,74.3
2025-06-18,PRD0129,5620,2279,8,50.2
2025-06-25,PRD0129,5130,2283,11,52.0
2025-07-02,PRD0129,6376,2911,10,63.0
2025-07-09,PRD0129,5742,2432,10,60.6
2025-07-16,PRD0129,5685,2670,12,58.2
2025-07-23,PRD0129,6862,3307,13,66.9
2025-07-30,PRD0129,6462,2894,13,67.4
2025-08-06,PRD0129,6173,2196,9,57.5
2025-08-13,PRD0129,5950,3059,11,63.3
2025-08-20,PRD0129,5481,2404,6,46.0
2025-08-27,PRD0129,6232,2231,11,63.0
2025-09-03,PRD0129,6419,2934,10,63.8
2025-09-10,PRD0129,6577,2604,8,56.0
2025-09-17,PRD0129,6858,2995,8,56.8
2025-09-24,PRD0129,5745,2644,9,56.0
2025-10-01,PRD0129,5795,2858,12,60.3
2025-10-08,PRD0129,5748,2789,13,61.7
2025-10-15,PRD0129,6738,2798,8,56.4
2025-10-22,PRD0129,5207,2343,7,45.0
2025-10-29,PRD0129,5351,2205,10,57.7
2025-11-05,PRD0129,6053,3179,8,53.1
2025-11-12,PRD0129,6154,2228,9,60.1
2025-11-19,PRD0129,6246,2587,10,58.6
2025-11-26,PRD0129,6548,3131,11,63.6
2025-12-03,PRD0129,6420,3005,7,54.9
2025-12-10,PRD0129,6716,3587,15,76.0
2025-12-17,PRD0129,5686,3009,10,59.6
2025-12-24,PRD0129,6114,3056,12,65.4
2025-12-31,PRD0129,6456,2686,9,63.6
2026-01-07,PRD0129,6795,3389,14,70.6
2026-01-14,PRD0129,6534,3392,8,59.5
2026-01-21,PRD0129,6556,3307,14,73.7
2026-01-28,PRD0129,6166,2940,8,53.7
2026-02-04,PRD0129,6340,3293,10,64.2
2026-02-11,PRD0129,5481,2602,9,54.6
2026-02-18,PRD0129,6158,3307,11,58.1
2026-02-25,PRD0129,6582,3178,10,57.9
2026-03-04,PRD0129,5106,2359,10,51.4
2026-03-11,PRD0129,6392,3440,9,58.3
2026-03-18,PRD0129,6438,2858,10,64.5
2026-03-25,PRD0129,6084,2213,14,68.7
2026-04-01,PRD0129,6201,2768,12,62.1
2026-04-08,PRD0129,6213,2693,9,59.9
2026-04-15,PRD0129,6452,2286,8,56.2
2026-04-22,PRD0129,5145,2614,7,49.9
2026-04-29,PRD0129,5242,2387,9,51.6
2026-05-06,PRD0129,5913,2686,11,63.6
2026-05-13,PRD0129,6900,3647,9,59.7
2026-05-20,PRD0129,6019,2451,12,63.6
2026-05-27,PRD0129,5971,3050,12,57.9
2026-06-03,PRD0129,5546,3034,11,59.1
2026-06-10,PRD0129,5215,2675,8,46.4
2026-06-17,PRD0129,6276,2510,12,67.8
2026-06-24,PRD0129,5202,2008,6,46.2
2025-01-16,PRD0130,7714,3043,17,83.8
2025-01-23,PRD0130,9068,4414,11,81.4
2025-01-30,PRD0130,9573,4280,22,100.0
2025-02-06,PRD0130,8476,3742,14,79.1
2025-02-13,PRD0130,8266,4158,14,78.7
2025-02-20,PRD0130,8094,3368,18,83.8
2025-02-27,PRD0130,9496,4281,18,100.0
2025-03-06,PRD0130,8978,3505,19,98.7
2025-03-13,PRD0130,7482,2694,12,68.8
2025-03-20,PRD0130,8009,3132,17,85.7
2025-03-27,PRD0130,9069,3419,18,89.5
2025-04-03,PRD0130,9615,3523,15,95.2
2025-04-10,PRD0130,7385,4023,13,71.5
2025-04-17,PRD0130,9206,4077,12,80.0
2025-04-24,PRD0130,8307,4237,14,79.9
2025-05-01,PRD0130,7923,2941,15,76.1
2025-05-08,PRD0130,9306,3826,16,90.8
2025-05-15,PRD0130,7481,4019,17,87.6
2025-05-22,PRD0130,8638,3446,20,97.5
2025-05-29,PRD0130,8360,4395,18,88.8
2025-06-05,PRD0130,7346,3427,9,66.0
2025-06-12,PRD0130,9306,4966,15,92.0
2025-06-19,PRD0130,7609,3790,16,78.9
2025-06-26,PRD0130,8785,3872,18,87.4
2025-07-03,PRD0130,8597,3932,15,88.6
2025-07-10,PRD0130,8740,3206,17,94.5
2025-07-17,PRD0130,8707,4720,19,91.6
2025-07-24,PRD0130,7418,3603,11,70.5
2025-07-31,PRD0130,9113,4466,13,89.0
2025-08-07,PRD0130,8209,4514,19,89.5
2025-08-14,PRD0130,9160,3470,20,91.0
2025-08-21,PRD0130,7863,4275,11,76.7
2025-08-28,PRD0130,9696,5097,20,100.0
2025-09-04,PRD0130,8577,3568,15,78.6
2025-09-11,PRD0130,7383,3452,15,78.4
2025-09-18,PRD0130,8089,2904,18,85.0
2025-09-25,PRD0130,8356,2997,19,93.9
2025-10-02,PRD0130,7789,3489,16,87.5
2025-10-09,PRD0130,9507,4740,21,100.0
2025-10-16,PRD0130,7353,3590,14,74.6
2025-10-23,PRD0130,9498,3385,18,93.0
2025-10-30,PRD0130,8991,3908,18,87.9
2025-11-06,PRD0130,7456,3599,9,65.9
2025-11-13,PRD0130,8780,4481,18,90.5
2025-11-20,PRD0130,7890,3521,17,84.3
2025-11-27,PRD0130,7942,3064,14,84.0
2025-12-04,PRD0130,9431,4940,19,100.0
2025-12-11,PRD0130,8454,4479,13,75.2
2025-12-18,PRD0130,8111,2923,18,86.4
2025-12-25,PRD0130,9588,3490,15,91.1
2026-01-01,PRD0130,8969,3793,15,86.4
2026-01-08,PRD0130,9394,4066,22,100.0
2026-01-15,PRD0130,9702,4493,16,97.8
2026-01-22,PRD0130,8195,3535,9,71.6
2026-01-29,PRD0130,8150,3047,13,82.7
2026-02-05,PRD0130,7390,2892,11,74.7
2026-02-12,PRD0130,7684,3090,12,68.5
2026-02-19,PRD0130,7586,3254,12,73.8
2026-02-26,PRD0130,7415,2810,15,82.3
2026-03-05,PRD0130,8355,4159,13,83.8
2026-03-12,PRD0130,8988,3842,16,86.9
2026-03-19,PRD0130,8433,4222,15,85.4
2026-03-26,PRD0130,8246,3212,15,88.3
2026-04-02,PRD0130,7356,2812,14,72.3
2026-04-09,PRD0130,7729,3587,16,77.5
2026-04-16,PRD0130,9146,4689,19,95.3
2026-04-23,PRD0130,7546,2647,10,68.4
2026-04-30,PRD0130,8239,4394,17,81.5
2026-05-07,PRD0130,8201,4466,17,81.0
2026-05-14,PRD0130,9308,4862,13,92.4
2026-05-21,PRD0130,8865,4586,14,82.9
2026-05-28,PRD0130,9274,3254,19,92.4
2026-06-04,PRD0130,7238,2806,12,67.3
2026-06-11,PRD0130,9082,4069,14,87.9
2026-06-18,PRD0130,7944,3997,14,82.6
2026-06-25,PRD0130,7212,2953,8,67.0
2025-02-23,PRD0131,2618,1306,4,23.0
2025-03-02,PRD0131,3077,1266,5,30.7
2025-03-09,PRD0131,2693,1316,4,26.3
2025-03-16,PRD0131,2710,1318,3,22.9
2025-03-23,PRD0131,2786,1039,5,28.9
2025-03-30,PRD0131,2442,973,5,23.7
2025-04-06,PRD0131,3155,1644,6,33.3
2025-04-13,PRD0131,2714,1311,4,24.0
2025-04-20,PRD0131,2489,1037,5,27.8
2025-04-27,PRD0131,3182,1565,4,30.4
2025-05-04,PRD0131,2863,1047,5,28.8
2025-05-11,PRD0131,3126,1224,5,29.5
2025-05-18,PRD0131,2628,1261,6,27.9
2025-05-25,PRD0131,2582,941,3,22.3
2025-06-01,PRD0131,3160,1473,4,26.2
2025-06-08,PRD0131,2604,1267,5,27.6
2025-06-15,PRD0131,3005,1413,7,30.8
2025-06-22,PRD0131,2504,1049,4,24.7
2025-06-29,PRD0131,2156,1060,3,18.7
2025-07-06,PRD0131,2533,1053,3,20.9
2025-07-13,PRD0131,1807,923,2,15.0
2025-07-20,PRD0131,1929,889,2,15.3
2025-07-27,PRD0131,1965,817,1,15.5
2025-08-03,PRD0131,1688,615,1,13.5
2025-08-10,PRD0131,1562,705,1,12.9
2025-08-17,PRD0131,1298,485,1,10.3
2025-08-24,PRD0131,1408,562,1,10.9
2025-08-31,PRD0131,1235,517,0,8.6
2025-09-07,PRD0131,1288,658,0,8.8
2025-09-14,PRD0131,1194,587,0,8.1
2025-09-21,PRD0131,1237,572,0,7.7
2025-09-28,PRD0131,934,486,0,6.3
2025-10-05,PRD0131,941,481,0,6.0
2025-10-12,PRD0131,822,376,0,5.2
2025-10-19,PRD0131,890,481,0,6.0
2025-10-26,PRD0131,674,285,0,4.3
2025-11-02,PRD0131,645,347,0,4.3
2025-11-09,PRD0131,725,392,0,4.9
2025-11-16,PRD0131,530,197,0,3.2
2025-11-23,PRD0131,500,213,0,3.2
2025-11-30,PRD0131,457,208,0,3.2
2025-12-07,PRD0131,419,158,0,2.9
2025-12-14,PRD0131,501,230,0,3.5
2025-12-21,PRD0131,462,215,0,3.2
2025-12-28,PRD0131,393,150,0,2.6
2026-01-04,PRD0131,464,209,0,3.0
2026-01-11,PRD0131,364,174,0,2.4
2026-01-18,PRD0131,449,186,0,3.1
2026-01-25,PRD0131,440,197,0,2.8
2026-02-01,PRD0131,390,155,0,2.6
2026-02-08,PRD0131,486,266,0,3.1
2026-02-15,PRD0131,433,216,0,2.9
2026-02-22,PRD0131,431,194,0,2.6
2026-03-01,PRD0131,392,144,0,2.7
2026-03-08,PRD0131,478,179,0,3.1
2026-03-15,PRD0131,371,132,0,2.2
2026-03-22,PRD0131,376,153,0,2.4
2026-03-29,PRD0131,463,163,0,3.2
2026-04-05,PRD0131,489,261,0,3.2
2026-04-12,PRD0131,397,173,0,2.5
2026-04-19,PRD0131,428,170,0,2.8
2026-04-26,PRD0131,446,158,0,2.7
2026-05-03,PRD0131,433,233,0,2.6
2026-05-10,PRD0131,378,204,0,2.3
2026-05-17,PRD0131,446,214,0,2.8
2026-05-24,PRD0131,375,198,0,2.3
2026-05-31,PRD0131,403,201,0,2.5
2026-06-07,PRD0131,372,143,0,2.5
2026-06-14,PRD0131,440,218,0,3.0
2026-06-21,PRD0131,434,190,0,2.8
2026-06-28,PRD0131,369,175,0,2.5
2026-01-06,PRD0132,8888,4700,18,97.6
2026-01-13,PRD0132,6644,3138,13,69.1
2026-01-20,PRD0132,6343,3068,10,56.3
2026-01-27,PRD0132,5581,2219,8,52.4
2026-02-03,PRD0132,5809,2827,6,45.7
2026-02-10,PRD0132,4987,2253,6,43.9
2026-02-17,PRD0132,4488,1642,4,35.4
2026-02-24,PRD0132,3986,2042,3,29.6
2026-03-03,PRD0132,4123,2137,3,33.1
2026-03-10,PRD0132,4357,2233,3,34.7
2026-03-17,PRD0132,4226,1529,2,33.6
2026-03-24,PRD0132,3448,1508,1,24.4
2026-03-31,PRD0132,3120,1516,1,21.9
2026-04-07,PRD0132,3168,1414,2,25.0
2026-04-14,PRD0132,2996,1445,1,20.8
2026-04-21,PRD0132,2723,1056,1,19.9
2026-04-28,PRD0132,2887,1413,1,21.5
2026-05-05,PRD0132,2305,1159,1,17.5
2026-05-12,PRD0132,2105,1078,1,15.7
2026-05-19,PRD0132,2035,1005,1,16.2
2026-05-26,PRD0132,1736,646,0,12.1
2026-06-02,PRD0132,1673,623,0,10.8
2026-06-09,PRD0132,1598,835,0,10.3
2026-06-16,PRD0132,1556,853,0,9.4
2026-06-23,PRD0132,1636,896,0,10.8
2026-06-30,PRD0132,1439,789,0,9.0
2025-11-05,PRD0133,4911,2464,7,48.7
2025-11-12,PRD0133,5755,2358,10,55.5
2025-11-19,PRD0133,4298,1681,6,37.5
2025-11-26,PRD0133,4883,2060,5,40.3
2025-12-03,PRD0133,3373,1763,4,30.7
2025-12-10,PRD0133,4159,1986,4,35.0
2025-12-17,PRD0133,3448,1761,4,32.5
2025-12-24,PRD0133,3508,1553,2,27.4
2025-12-31,PRD0133,2855,1091,3,24.4
2026-01-07,PRD0133,2836,1255,2,22.3
2026-01-14,PRD0133,2362,1248,1,17.2
2026-01-21,PRD0133,2424,1164,1,17.9
2026-01-28,PRD0133,2454,949,1,18.1
2026-02-04,PRD0133,2367,1205,1,17.9
2026-02-11,PRD0133,1765,898,1,14.3
2026-02-18,PRD0133,1691,846,0,11.7
2026-02-25,PRD0133,1761,739,1,12.9
2026-03-04,PRD0133,1930,814,0,12.1
2026-03-11,PRD0133,1689,698,1,13.7
2026-03-18,PRD0133,1366,687,0,8.5
2026-03-25,PRD0133,1237,656,0,7.6
2026-04-01,PRD0133,1269,520,0,8.0
2026-04-08,PRD0133,1357,623,0,8.7
2026-04-15,PRD0133,1249,583,0,7.7
2026-04-22,PRD0133,1134,576,0,7.3
2026-04-29,PRD0133,968,442,0,6.7
2026-05-06,PRD0133,905,325,0,6.2
2026-05-13,PRD0133,832,294,0,5.3
2026-05-20,PRD0133,928,471,0,5.9
2026-05-27,PRD0133,968,414,0,6.0
2026-06-03,PRD0133,937,400,0,5.8
2026-06-10,PRD0133,1031,466,0,7.2
2026-06-17,PRD0133,896,422,0,6.1
2026-06-24,PRD0133,969,393,0,5.9
2025-12-04,PRD0134,4747,1872,10,46.7
2025-12-11,PRD0134,3771,2036,4,31.9
2025-12-18,PRD0134,4024,2200,7,40.0
2025-12-25,PRD0134,3581,1305,5,33.2
2026-01-01,PRD0134,3604,1929,5,31.4
2026-01-08,PRD0134,3175,1596,2,22.7
2026-01-15,PRD0134,2986,1066,3,26.3
2026-01-22,PRD0134,3092,1570,2,23.6
2026-01-29,PRD0134,2533,895,1,17.7
2026-02-05,PRD0134,2220,1145,2,19.5
2026-02-12,PRD0134,2571,968,1,17.4
2026-02-19,PRD0134,2005,898,1,14.6
2026-02-26,PRD0134,2174,1129,1,15.0
2026-03-05,PRD0134,1973,1050,1,15.7
2026-03-12,PRD0134,1715,719,1,13.8
2026-03-19,PRD0134,1319,479,0,8.8
2026-03-26,PRD0134,1479,628,0,9.9
2026-04-02,PRD0134,1229,658,0,7.9
2026-04-09,PRD0134,1105,461,0,7.4
2026-04-16,PRD0134,1130,413,0,7.6
2026-04-23,PRD0134,1115,404,0,7.6
2026-04-30,PRD0134,874,437,0,5.4
2026-05-07,PRD0134,834,451,0,5.1
2026-05-14,PRD0134,790,356,0,5.3
2026-05-21,PRD0134,875,459,0,5.4
2026-05-28,PRD0134,734,320,0,4.4
2026-06-04,PRD0134,645,320,0,4.0
2026-06-11,PRD0134,766,303,0,4.8
2026-06-18,PRD0134,847,423,0,5.7
2026-06-25,PRD0134,688,295,0,4.8
2025-06-01,PRD0135,7108,3206,10,61.1
2025-06-08,PRD0135,7843,4233,18,90.6
2025-06-15,PRD0135,6941,2974,10,65.6
2025-06-22,PRD0135,7172,2731,14,76.8
2025-06-29,PRD0135,7477,2645,10,63.1
2025-07-06,PRD0135,6793,2723,8,60.3
2025-07-13,PRD0135,7305,3768,13,67.8
2025-07-20,PRD0135,6601,2337,15,75.0
2025-07-27,PRD0135,6503,3148,14,71.3
2025-08-03,PRD0135,6633,2358,10,63.2
2025-08-10,PRD0135,7841,3476,11,67.5
2025-08-17,PRD0135,6041,2420,9,57.4
2025-08-24,PRD0135,6417,2383,8,54.0
2025-08-31,PRD0135,7900,4114,9,65.7
2025-09-07,PRD0135,6469,2774,13,67.4
2025-09-14,PRD0135,6513,3514,10,63.5
2025-09-21,PRD0135,6952,2722,10,62.5
2025-09-28,PRD0135,6725,2860,8,56.0
2025-10-05,PRD0135,6757,3350,14,75.1
2025-10-12,PRD0135,7597,3059,10,69.5
2025-10-19,PRD0135,7070,2747,12,66.3
2025-10-26,PRD0135,7271,3061,16,82.0
2025-11-02,PRD0135,7353,3434,11,67.2
2025-11-09,PRD0135,7149,3608,9,59.3
2025-11-16,PRD0135,6762,3413,10,68.1
2025-11-23,PRD0135,6715,3276,11,65.7
2025-11-30,PRD0135,7916,4251,11,75.6
2025-12-07,PRD0135,6827,2936,12,67.4
2025-12-14,PRD0135,6245,3227,11,59.6
2025-12-21,PRD0135,6444,2752,9,60.4
2025-12-28,PRD0135,7774,3521,16,78.2
2026-01-04,PRD0135,6371,3025,15,67.8
2026-01-11,PRD0135,6700,3337,15,71.6
2026-01-18,PRD0135,7025,3213,11,63.8
2026-01-25,PRD0135,7620,3942,17,80.0
2026-02-01,PRD0135,7744,2854,11,75.2
2026-02-08,PRD0135,6956,3435,12,66.8
2026-02-15,PRD0135,7456,2910,16,79.0
2026-02-22,PRD0135,6902,2795,13,71.5
2026-03-01,PRD0135,7138,3093,13,72.9
2026-03-08,PRD0135,6696,3404,15,70.9
2026-03-15,PRD0135,6936,3052,13,66.0
2026-03-22,PRD0135,7879,3802,16,79.3
2026-03-29,PRD0135,6651,2601,15,72.9
2026-04-05,PRD0135,7710,3593,17,83.5
2026-04-12,PRD0135,7494,3062,9,68.0
2026-04-19,PRD0135,7956,3283,15,78.2
2026-04-26,PRD0135,6382,2838,13,63.4
2026-05-03,PRD0135,6150,2994,12,63.4
2026-05-10,PRD0135,7318,3734,14,74.0
2026-05-17,PRD0135,7866,3678,13,76.6
2026-05-24,PRD0135,6312,2727,9,54.7
2026-05-31,PRD0135,6000,2745,9,60.9
2026-06-07,PRD0135,7853,3407,18,81.0
2026-06-14,PRD0135,6237,2591,11,58.7
2026-06-21,PRD0135,7675,3535,10,72.3
2026-06-28,PRD0135,7692,2947,13,76.1
2026-01-26,PRD0136,8562,3911,14,84.8
2026-02-02,PRD0136,7618,4121,14,78.3
2026-02-09,PRD0136,7978,3810,12,77.8
2026-02-16,PRD0136,7838,4309,16,86.9
2026-02-23,PRD0136,7458,3674,9,69.0
2026-03-02,PRD0136,7510,3979,10,68.6
2026-03-09,PRD0136,7889,3397,14,78.5
2026-03-16,PRD0136,7285,3644,16,75.6
2026-03-23,PRD0136,8731,4535,13,79.6
2026-03-30,PRD0136,6993,3491,10,67.8
2026-04-06,PRD0136,7892,2833,11,76.8
2026-04-13,PRD0136,7285,3608,11,71.7
2026-04-20,PRD0136,8077,4429,14,80.8
2026-04-27,PRD0136,8273,3162,17,87.0
2026-05-04,PRD0136,9195,4595,14,86.4
2026-05-11,PRD0136,7489,3021,17,84.5
2026-05-18,PRD0136,8400,4184,11,80.3
2026-05-25,PRD0136,7265,3781,16,78.2
2026-06-01,PRD0136,7462,3225,14,80.2
2026-06-08,PRD0136,9425,4138,21,100.0
2026-06-15,PRD0136,9041,4676,18,100.0
2026-06-22,PRD0136,9366,3734,18,100.0
2026-06-29,PRD0136,9224,4777,14,93.6
2025-04-28,PRD0137,8338,3156,16,86.6
2025-05-05,PRD0137,8458,4132,15,79.3
2025-05-12,PRD0137,7357,3626,8,64.7
2025-05-19,PRD0137,7710,4130,15,76.4
2025-05-26,PRD0137,8847,3375,14,88.6
2025-06-02,PRD0137,6711,2511,15,71.9
2025-06-09,PRD0137,7527,3378,12,72.1
2025-06-16,PRD0137,8932,3908,21,100.0
2025-06-23,PRD0137,7944,3903,16,77.8
2025-06-30,PRD0137,7604,3788,12,71.8
2025-07-07,PRD0137,8459,3460,20,93.4
2025-07-14,PRD0137,7929,3738,9,66.9
2025-07-21,PRD0137,7795,3708,13,78.6
2025-07-28,PRD0137,7679,2895,17,87.5
2025-08-04,PRD0137,7624,2887,12,70.1
2025-08-11,PRD0137,6770,3236,16,76.1
2025-08-18,PRD0137,7345,3024,12,75.4
2025-08-25,PRD0137,6896,2990,15,72.8
2025-09-01,PRD0137,7692,4063,10,71.1
2025-09-08,PRD0137,8192,3581,10,74.9
2025-09-15,PRD0137,6853,3371,14,66.7
2025-09-22,PRD0137,8497,3641,10,71.9
2025-09-29,PRD0137,8237,4317,14,75.8
2025-10-06,PRD0137,6917,3517,13,73.7
2025-10-13,PRD0137,8262,3526,14,86.9
2025-10-20,PRD0137,7270,2550,10,68.1
2025-10-27,PRD0137,7249,3446,14,76.6
2025-11-03,PRD0137,7562,3501,11,67.6
2025-11-10,PRD0137,6991,3797,14,77.4
2025-11-17,PRD0137,7689,3714,12,77.8
2025-11-24,PRD0137,7161,3891,8,60.5
2025-12-01,PRD0137,7125,2658,11,71.0
2025-12-08,PRD0137,8600,4312,19,93.8
2025-12-15,PRD0137,7294,3037,12,69.8
2025-12-22,PRD0137,7337,2612,8,65.6
2025-12-29,PRD0137,8153,4454,9,75.6
2026-01-05,PRD0137,6967,3756,8,59.9
2026-01-12,PRD0137,7751,3949,11,67.7
2026-01-19,PRD0137,7047,3774,13,74.8
2026-01-26,PRD0137,8857,4067,15,82.5
2026-02-02,PRD0137,8778,4057,16,93.3
2026-02-09,PRD0137,7177,3130,8,63.7
2026-02-16,PRD0137,7382,3094,12,71.2
2026-02-23,PRD0137,8377,3916,17,90.2
2026-03-02,PRD0137,7449,3897,10,71.9
2026-03-09,PRD0137,7186,2995,9,69.0
2026-03-16,PRD0137,7661,2984,16,77.9
2026-03-23,PRD0137,8625,3932,10,70.5
2026-03-30,PRD0137,8918,3875,12,77.6
2026-04-06,PRD0137,7229,3633,12,72.4
2026-04-13,PRD0137,6782,2575,13,73.9
2026-04-20,PRD0137,8397,3355,18,84.5
2026-04-27,PRD0137,8176,3289,18,87.6
2026-05-04,PRD0137,8330,3765,19,84.2
2026-05-11,PRD0137,7231,3530,10,68.8
2026-05-18,PRD0137,6771,3125,10,66.2
2026-05-25,PRD0137,7897,4153,15,77.4
2026-06-01,PRD0137,8392,4528,15,87.2
2026-06-08,PRD0137,8617,4269,17,83.9
2026-06-15,PRD0137,6919,2977,9,65.0
2026-06-22,PRD0137,8004,2814,9,73.3
2026-06-29,PRD0137,7356,3371,14,79.4
2025-11-07,PRD0138,8511,3843,15,81.5
2025-11-14,PRD0138,6459,3344,9,55.3
